date,he,alberta_internal_load,pool_price,import_export,AESO_Name,Capacity,asset_id,block_number,price,from,to,size,available_mw,dispatched,dispatched_mw,flexible,Plant_Type,Plant_Fuel
2024-01-10,01,10710,54.58,NA,Keephills #3 (KH3),463,KH3,2,32.4,180,234,54,54,Y,54,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Keephills #3 (KH3),463,KH3,3,33.03,234,291,57,57,Y,57,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Keephills #3 (KH3),463,KH3,4,33.66,291,346,55,55,Y,55,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Northern Prairie Power Project (NPP1),105,NPP1,2,34,46,65,19,19,Y,19,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Joffre #1 (JOF1),474,JOF1,2,34.36,150,200,50,50,Y,50,N,COGEN,GAS
2024-01-10,01,10710,54.58,NA,Keephills #3 (KH3),463,KH3,5,34.77,346,404,58,58,Y,58,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Keephills #3 (KH3),463,KH3,6,35.84,404,463,59,59,Y,59,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Northern Prairie Power Project (NPP1),105,NPP1,3,38,65,88,23,23,Y,23,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Keephills #2 (KH2),395,KH2,1,38.43,125,170,45,45,Y,45,N,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Dow Hydrocarbon (DOWG),326,DOWG,3,38.85,199,212,13,13,Y,13,Y,COGEN,GAS
2024-01-10,01,10710,54.58,NA,Keephills #2 (KH2),395,KH2,2,38.97,170,213,43,43,Y,43,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Keephills #2 (KH2),395,KH2,3,39.9,213,250,37,37,Y,37,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Keephills #2 (KH2),395,KH2,4,41.15,250,297,47,47,Y,47,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Joffre #1 (JOF1),474,JOF1,3,41.26,200,230,30,30,Y,30,N,COGEN,GAS
2024-01-10,01,10710,54.58,NA,Keephills #2 (KH2),395,KH2,5,42.02,297,347,50,28,Y,28,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Keephills #2 (KH2),395,KH2,6,43.05,347,395,48,0,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Medicine Hat #1 (CMH1),255,CMH1,2,43.5,134,168,34,34,Y,34,N,NGCC,GAS
2024-01-10,01,10710,54.58,NA,Battle River #5 (BR5),385,BR5,1,48.94,90,150,60,60,Y,60,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Sheerness #1 (SH1),400,SH1,1,50.36,120,170,50,50,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Sheerness #2 (SH2),390,SH2,1,50.83,120,170,50,50,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Battle River #4 (BR4),155,BR4,1,54.25,30,50,20,20,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Medicine Hat #1 (CMH1),255,CMH1,3,58.5,168,202,34,34,N,0,N,NGCC,GAS
2024-01-10,01,10710,54.58,NA,Sheerness #1 (SH1),400,SH1,2,60.26,170,225,55,55,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Sheerness #2 (SH2),390,SH2,2,61.09,170,215,45,45,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Carson Creek (GEN5),15,GEN5,1,64.45,10,13,3,3,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,APF Athabasca (AFG1)*,131,AFG1,1,65,18,23,5,5,N,0,N,OTHER,OTHER
2024-01-10,01,10710,54.58,NA,Sheerness #1 (SH1),400,SH1,3,68.08,225,295,70,70,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Northern Prairie Power Project (NPP1),105,NPP1,4,72,88,99,11,6,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Sheerness #2 (SH2),390,SH2,3,72.32,215,252,37,37,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Sheerness #1 (SH1),400,SH1,4,74.19,295,333,38,38,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Sheerness #2 (SH2),390,SH2,4,76.53,252,285,33,33,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Sheerness #1 (SH1),400,SH1,5,77.12,333,365,32,32,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Sheerness #2 (SH2),390,SH2,5,78.12,285,355,70,70,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Joffre #1 (JOF1),474,JOF1,4,83.59,230,265,35,35,N,0,N,COGEN,GAS
2024-01-10,01,10710,54.58,NA,Cancarb Medicine Hat (CCMH),42,CCMH,1,87,20,27,7,7,N,0,Y,OTHER,OTHER
2024-01-10,01,10710,54.58,NA,Bighorn Hydro (BIG),120,BIG,6,87.13,18,120,102,0,N,0,Y,HYDRO,HYDRO
2024-01-10,01,10710,54.58,NA,APF Athabasca (AFG1)*,131,AFG1,2,90,23,31,8,8,N,0,N,OTHER,OTHER
2024-01-10,01,10710,54.58,NA,DAI1 Daishowa (DAI1),52,DAI1,1,92.36,7,24,17,17,N,0,Y,OTHER,OTHER
2024-01-10,01,10710,54.58,NA,Cancarb Medicine Hat (CCMH),42,CCMH,2,99,27,33,6,6,N,0,Y,OTHER,OTHER
2024-01-10,01,10710,54.58,NA,Medicine Hat #1 (CMH1),255,CMH1,4,100,202,227,25,25,N,0,N,NGCC,GAS
2024-01-10,01,10710,54.58,NA,AltaGas Parkland (ALP2),10,ALP2,1,100,5,8,3,3,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Ralston (NAT1),20,NAT1,1,100,5,15,10,10,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Whitecourt Power (EAGL),25,EAGL,1,109.99,24,25,1,1,N,0,N,OTHER,OTHER
2024-01-10,01,10710,54.58,NA,Dow Hydrocarbon (DOWG),326,DOWG,4,138.94,212,217,5,5,N,0,Y,COGEN,GAS
2024-01-10,01,10710,54.58,NA,Brazeau Hydro (BRA),350,BRA,1,162.06,0,42,42,42,N,0,Y,HYDRO,HYDRO
2024-01-10,01,10710,54.58,NA,Rainbow #5 (RB5),50,RB5,1,168.33,0,45,45,45,N,0,N,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Battle River #5 (BR5),385,BR5,2,172.45,150,220,70,70,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Air Liquide Scotford #1 (ALS1),96,ALS1,2,200,88,106,18,0,N,0,Y,COGEN,GAS
2024-01-10,01,10710,54.58,NA,Battle River #4 (BR4),155,BR4,2,210.51,50,100,50,50,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Brazeau Hydro (BRA),350,BRA,2,230.39,42,85,43,43,N,0,Y,HYDRO,HYDRO
2024-01-10,01,10710,54.58,NA,ENMAX Calgary Energy Centre (CAL1),320,CAL1,4,430.24,290,302,12,12,N,0,N,NGCC,GAS
2024-01-10,01,10710,54.58,NA,ENMAX Calgary Energy Centre (CAL1),320,CAL1,5,430.25,302,330,28,28,N,0,N,NGCC,GAS
2024-01-10,01,10710,54.58,NA,Sheerness #1 (SH1),400,SH1,6,447.98,365,400,35,35,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Battle River #5 (BR5),385,BR5,3,450.33,220,290,70,70,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Sheerness #2 (SH2),390,SH2,6,479.64,355,400,45,45,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,APF Athabasca (AFG1)*,131,AFG1,3,500,31,37,6,6,N,0,N,OTHER,OTHER
2024-01-10,01,10710,54.58,NA,Battle River #5 (BR5),385,BR5,4,512.36,290,345,55,55,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Cloverbar #1 (ENC1),48,ENC1,6,515.23,0,38,38,38,N,0,N,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Battle River #5 (BR5),385,BR5,5,536.98,345,385,40,23,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Crossfield Energy Centre #1 (CRS1),48,CRS1,1,590.25,0,40,40,40,N,0,N,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Battle River #4 (BR4),155,BR4,3,621.32,100,155,55,40,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Crossfield Energy Centre #2 (CRS2),48,CRS2,1,675.25,0,40,40,40,N,0,N,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Poplar Hill #1 (PH1),48,PH1,1,721.36,0,40,40,40,N,0,N,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Crossfield Energy Centre #3 (CRS3),48,CRS3,1,765.25,0,35,35,35,N,0,N,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Genesee #2 (GN2),400,GN2,4,789.21,400,420,20,20,N,0,Y,COAL,COAL
2024-01-10,01,10710,54.58,NA,Valley View 2 (VVW2),50,VVW2,1,829.55,0,47,47,47,N,0,N,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Valley View 1 (VVW1),50,VVW1,1,842.37,0,47,47,21,N,0,N,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Cloverbar #2 (ENC2),101,ENC2,6,878.42,0,90,90,90,N,0,N,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Crossfield Energy Centre #1 (CRS1),48,CRS1,2,925.78,40,42,2,2,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Crossfield Energy Centre #2 (CRS2),48,CRS2,2,965.23,40,42,2,2,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Cancarb Medicine Hat (CCMH),42,CCMH,3,999,33,36,3,3,N,0,Y,OTHER,OTHER
2024-01-10,01,10710,54.58,NA,Bow River Hydro (BOW1),320,BOW1,3,999.96,41,81,40,40,N,0,Y,HYDRO,HYDRO
2024-01-10,01,10710,54.58,NA,Crossfield Energy Centre #3 (CRS3),48,CRS3,3,999.96,35,43,8,3,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Bow River Hydro (BOW1),320,BOW1,4,999.97,81,118,37,37,N,0,Y,HYDRO,HYDRO
2024-01-10,01,10710,54.58,NA,Brazeau Hydro (BRA),350,BRA,5,999.98,85,160,75,75,N,0,Y,HYDRO,HYDRO
2024-01-10,01,10710,54.58,NA,Blackfalds (BFD1),6,BFD1,1,999.99,3,6,3,3,N,0,N,COGEN,GAS
2024-01-10,01,10710,54.58,NA,Saddle Hills (SDH1),10,SDH1,1,999.99,5,10,5,5,N,0,Y,COGEN,GAS
2024-01-10,01,10710,54.58,NA,Bow River Hydro (BOW1),320,BOW1,6,999.99,118,269,151,28,N,0,Y,HYDRO,HYDRO
2024-01-10,01,10710,54.58,NA,Medicine Hat #1 (CMH1),255,CMH1,6,999.99,227,236,9,9,N,0,N,NGCC,GAS
2024-01-10,01,10710,54.58,NA,Fort Nelson (FNG1),73,FNG1,1,999.99,28,62,34,34,N,0,Y,NGCC,GAS
2024-01-10,01,10710,54.58,NA,Battle River #5 (BR5),385,BR5,6,999.99,385,395,10,0,N,0,Y,NGCONV,GAS
2024-01-10,01,10710,54.58,NA,Summerview (SUM1),15,SUM1,6,999.99,0,10,10,0,N,0,Y,OTHER,OTHER
2024-01-10,01,10710,54.58,NA,AltaGas Parkland (ALP2),10,ALP2,2,999.99,8,10,2,2,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Bellshill (BHL1),5,BHL1,1,999.99,3,5,2,2,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Lethbridge Coaldale (ME04),6,ME04,1,999.99,4,6,2,2,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,AltaGas Bantry (ALP1),7,ALP1,1,999.99,4,7,3,3,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Lethbridge Burdett (ME03),7,ME03,1,999.99,4,7,3,3,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Lethbridge Taber (ME02),8,ME02,1,999.99,4,8,4,4,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,West Cadotte (WCD1),20,WCD1,1,999.99,16,20,4,4,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,Ralston (NAT1),20,NAT1,2,999.99,15,20,5,5,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,High River 2 (HRV2),10,HRV2,1,999.99,5,10,5,5,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,High River 1 (HRV1),10,HRV1,1,999.99,5,10,5,5,N,0,Y,SCGT,GAS
2024-01-10,01,10710,54.58,NA,eReserve5 Hughenden (ERV5),20,ERV5,1,999.99,4,17,13,0,N,0,Y,STORAGE,STORAGE
2024-01-10,01,10710,54.58,NA,eReserve8 (ERV6),20,ERV8,1,999.99,5,20,15,15,N,0,Y,STORAGE,STORAGE
2024-01-10,01,10710,54.58,NA,eReserve7 (ERV4),20,ERV7,1,999.99,5,20,15,15,N,0,Y,STORAGE,STORAGE
2024-01-10,01,10710,54.58,NA,eReserve4 (ERV4),20,ERV4,1,999.99,4,20,16,0,N,0,Y,STORAGE,STORAGE
2024-01-10,01,10710,54.58,NA,eReserve3 Mercer Hill (ERV3),20,ERV3,1,999.99,4,20,16,0,N,0,Y,STORAGE,STORAGE
2024-01-10,01,10710,54.58,NA,eReserve2 Buffalo Creek (ERV2),20,ERV2,1,999.99,4,20,16,0,N,0,Y,STORAGE,STORAGE
2024-01-10,01,10710,54.58,NA,eReserve6 (ERV6),20,ERV6,1,999.99,4,20,16,0,N,0,Y,STORAGE,STORAGE
2024-01-10,01,10710,54.58,NA,eReserve1 Rycroft (ERV1),20,ERV1,1,999.99,4,20,16,0,N,0,Y,STORAGE,STORAGE
2024-01-10,02,10598,47.6,NA,Genesee #1 (GN1),400,GN1,0,0,0,400,400,400,Y,400,N,COAL,COAL
2024-01-10,02,10598,47.6,NA,Genesee #2 (GN2),400,GN2,0,0,0,400,400,400,Y,400,N,COAL,COAL
2024-01-10,02,10598,47.6,NA,Genesee #3 (GN3),466,GN3,0,0,0,466,466,466,Y,466,N,COAL,COAL
2024-01-10,02,10598,47.6,NA,Bear Creek 2 (BCR2),36,BCR2,0,0,0,18,18,18,Y,18,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Bear Creek 1 (BCRK),64,BCRK,0,0,0,62,62,62,Y,62,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Carseland Cogen (TC01),95,TC01,0,0,0,64,64,64,Y,64,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Redwater Cogen (TC02),92,TC02,0,0,0,84,84,84,Y,84,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,MacKay River (MKRC),207,MKRC,0,0,0,200,200,200,Y,200,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Blackfalds (BFD1),6,BFD1,0,0,0,3,3,3,Y,3,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Mulligan (MUL1),5,MUL1,0,0,0,5,5,5,Y,5,Y,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Saddle Hills (SDH1),10,SDH1,0,0,0,5,5,5,Y,5,Y,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Wembley (WEM1),19,WEM1,0,0,0,5,5,5,Y,5,Y,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Coaldale (COD1),5,COD1,0,0,0,5,5,5,Y,5,Y,COGEN,GAS
2024-01-10,02,10598,47.6,NA,U of C Generator (UOC1)*,12,UOC1,0,0,0,12,12,12,Y,12,Y,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Edson (TLM2),13,TLM2,0,0,0,12,12,12,Y,12,Y,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Base Plant (SCR1),50,SCR1,0,0,0,37,37,37,Y,37,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,AltaGas Harmattan (HMT1),45,HMT1,0,0,0,38,38,38,Y,38,Y,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Rainbow Lake #1 (RL1),47,RL1,0,0,0,44,44,44,Y,44,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Air Liquide Scotford #1 (ALS1),96,ALS1,0,0,0,50,50,50,Y,50,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Heartland Petrochemical (HRT1),116,HRT1,0,0,0,70,70,70,Y,70,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Foster Creek (EC04),98,EC04,0,0,0,85,85,85,Y,85,Y,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Primrose #1 (PR1),100,PR1,0,0,0,90,90,90,Y,90,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Christina Lake (CL01),101,CL01,0,0,0,93,93,93,Y,93,Y,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Joffre #1 (JOF1),474,JOF1,0,0,0,100,100,100,Y,100,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,MEG1 Christina Lake (MEG1),202,MEG1,0,0,0,116,116,116,Y,116,Y,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Dow Hydrocarbon (DOWG),326,DOWG,0,0,0,130,130,130,Y,130,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,ATCO Scotford Upgrader (APS1),195,APS1,0,0,0,130,130,130,Y,130,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Nabiye (IOR2)*,195,IOR2,0,0,0,165,165,165,Y,165,Y,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Fort Hills (FH1),199,FH1,0,0,0,165,165,165,Y,165,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Mahkeses (IOR1),180,IOR1,0,0,0,167,167,167,Y,167,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Muskeg River (MKR1),202,MKR1,0,0,0,178,178,178,Y,178,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Nexen Inc #2 (NX02),220,NX02,0,0,0,187,187,187,Y,187,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Poplar Creek (SCR5),376,SCR5,0,0,0,335,335,335,Y,335,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Syncrude #1 (SCL1)*,510,SCL1,0,0,0,475,475,475,Y,475,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Firebag (SCR6),473,SCR6,0,0,0,480,480,480,Y,480,N,COGEN,GAS
2024-01-10,02,10598,47.6,NA,Bighorn Hydro (BIG),120,BIG,0,0,0,18,18,18,Y,18,N,HYDRO,HYDRO
2024-01-10,02,10598,47.6,NA,Bow River Hydro (BOW1),320,BOW1,0,0,0,41,41,41,Y,41,N,HYDRO,HYDRO
2024-01-10,02,10598,47.6,NA,Dickson Dam (DKSN),15,DKSN,0,0,0,5,5,5,Y,5,N,HYDRO,HYDRO
2024-01-10,02,10598,47.6,I,AB - Montana Imp Hr Avg MW,NA,AB_MON_IMP,0,0,0,75,75,75,Y,75,Y,IMPORT,IMPORT
2024-01-10,02,10598,47.6,I,AB - Saskpower Imp AB Hr Avg MW,155,AB_SK_IMP,0,0,0,90,90,90,Y,90,Y,IMPORT,IMPORT
2024-01-10,02,10598,47.6,NA,Cavalier (EC01),120,EC01,0,0,0,50,50,50,Y,50,N,NGCC,GAS
2024-01-10,02,10598,47.6,NA,Shepard (EGC1),860,EGC1,0,0,0,390,390,390,Y,390,N,NGCC,GAS
2024-01-10,02,10598,47.6,NA,Fort Nelson (FNG1),73,FNG1,0,0,0,28,28,28,Y,28,Y,NGCC,GAS
2024-01-10,02,10598,47.6,NA,ENMAX Calgary Energy Centre (CAL1),320,CAL1,0,0,0,115,115,115,Y,115,N,NGCC,GAS
2024-01-10,02,10598,47.6,NA,Nexen Inc #1 (NX01),120,NX01,0,0,0,116,116,116,Y,116,N,NGCC,GAS
2024-01-10,02,10598,47.6,NA,Medicine Hat #1 (CMH1),255,CMH1,0,0,0,130,130,130,Y,130,N,NGCC,GAS
2024-01-10,02,10598,47.6,NA,Keephills #2 (KH2),395,KH2,0,0,0,125,125,125,Y,125,Y,NGCONV,GAS
2024-01-10,02,10598,47.6,NA,Keephills #3 (KH3),463,KH3,0,0,0,135,135,135,Y,135,Y,NGCONV,GAS
2024-01-10,02,10598,47.6,NA,Battle River #4 (BR4),155,BR4,0,0,0,30,30,30,Y,30,N,NGCONV,GAS
2024-01-10,02,10598,47.6,NA,Battle River #5 (BR5),385,BR5,0,0,0,90,90,90,Y,90,N,NGCONV,GAS
2024-01-10,02,10598,47.6,NA,Sheerness #2 (SH2),390,SH2,0,0,0,120,120,120,Y,120,Y,NGCONV,GAS
2024-01-10,02,10598,47.6,NA,Sheerness #1 (SH1),400,SH1,0,0,0,120,120,120,Y,120,Y,NGCONV,GAS
2024-01-10,02,10598,47.6,NA,DAI1 Daishowa (DAI1),52,DAI1,0,0,0,7,7,7,Y,7,Y,OTHER,OTHER
2024-01-10,02,10598,47.6,NA,Grande Prairie EcoPower (GPEC),27,GPEC,0,0,0,12,12,12,Y,12,Y,OTHER,OTHER
2024-01-10,02,10598,47.6,NA,Westlock (WST1),18,WST1,0,0,0,12,12,12,Y,12,Y,OTHER,OTHER
2024-01-10,02,10598,47.6,NA,APF Athabasca (AFG1)*,131,AFG1,0,0,0,18,18,18,Y,18,N,OTHER,OTHER
2024-01-10,02,10598,47.6,NA,Cancarb Medicine Hat (CCMH),42,CCMH,0,0,0,20,20,20,Y,20,N,OTHER,OTHER
2024-01-10,02,10598,47.6,NA,Whitecourt Power (EAGL),25,EAGL,0,0,0,24,24,24,Y,24,N,OTHER,OTHER
2024-01-10,02,10598,47.6,NA,Weyerhaeuser (WEY1),48,WEY1,0,0,0,43,43,43,Y,43,Y,OTHER,OTHER
2024-01-10,02,10598,47.6,NA,Bellshill (BHL1),5,BHL1,0,0,0,3,3,3,Y,3,N,SCGT,GAS
2024-01-10,02,10598,47.6,NA,Drywood (DRW1),6,DRW1,0,0,0,3,3,3,Y,3,Y,SCGT,GAS
2024-01-10,02,10598,47.6,NA,AltaGas Bantry (ALP1),7,ALP1,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-10,02,10598,47.6,NA,Lethbridge Taber (ME02),8,ME02,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-10,02,10598,47.6,NA,Lethbridge Burdett (ME03),7,ME03,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-10,02,10598,47.6,NA,Lethbridge Coaldale (ME04),6,ME04,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-10,02,10598,47.6,NA,AltaGas Parkland (ALP2),10,ALP2,0,0,0,5,5,5,Y,5,Y,SCGT,GAS
2024-01-10,02,10598,47.6,NA,High River 1 (HRV1),10,HRV1,0,0,0,5,5,5,Y,5,Y,SCGT,GAS
2024-01-10,02,10598,47.6,NA,High River 2 (HRV2),10,HRV2,0,0,0,5,5,5,Y,5,Y,SCGT,GAS
2024-01-10,02,10598,47.6,NA,Ralston (NAT1),20,NAT1,0,0,0,5,5,5,Y,5,Y,SCGT,GAS
2024-01-10,02,10598,47.6,NA,Judy Creek (GEN6),15,GEN6,0,0,0,10,10,10,Y,10,Y,SCGT,GAS
2024-01-10,02,10598,47.6,NA,Carson Creek (GEN5),15,GEN5,0,0,0,10,10,10,Y,10,Y,SCGT,GAS
2024-01-10,02,10598,47.6,NA,South Edmonton Terminal (SET1),20,SET1,0,0,0,13,13,13,Y,13,Y,SCGT,GAS
2024-01-10,02,10598,47.6,NA,West Cadotte (WCD1),20,WCD1,0,0,0,16,16,16,Y,16,Y,SCGT,GAS
2024-01-10,02,10598,47.6,NA,Northern Prairie Power Project (NPP1),105,NPP1,0,0,0,45,45,45,Y,45,N,SCGT,GAS
2024-01-10,02,10598,47.6,NA,H.R. Milner (HRM),300,HRM,0,0,0,285,285,285,Y,285,N,SCGT,COAL
2024-01-10,02,10598,47.6,NA,Barlow Solar (BLS1),27,BLS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,BRD1 Burdett (BRD1),11,BRD1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Brooks Solar 1 (BRK1),13,BRK1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Brooks Solar 2 (BRK2),14,BRK2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Brooks Solar (BSC1),15,BSC1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,BUR1 Burdett (BUR1),20,BUR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Chappice Lake (CHP1),14,CHP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Claresholm 2 (CLR2),58,CLR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Claresholm 1 (CLR1),75,CLR2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Clydesdale 1 (CLY1),41,CLY1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Clydesdale 2 (CLY2),34,CLY2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Coaldale (COL1),23,COL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Conrad 1 (CRD1),23,CRD1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Conrad 2 (CRD2),18,CRD2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Deerfoot (DFT1),37,DFT1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Empress Solar Park (EMP1),39,EMP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Fox Coulee Solar (FCS1),75,FCS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Hull (HUL1),25,HUL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Hays (HYS1),23,HYS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Innisfail (INF1),22,INF1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Jenner (JER1),23,JER1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Joffre Solar 1 (JFS1),25,JFS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,Joffre Solar 2 (JFS2),22,JFS2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,kisikaw-pisim 2 (KKP1),7,KKP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-10,02,10598,47.6,NA,kisikaw-pisim 2 (KKP1),7,KKP2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
